cc_num,name,lat,long
100000000000437,Ayla Braun,30.132429244594068,-93.37961417033029
100000000000438,Elinor Wolf,38.4612142412262,-69.08148553187445
100000000000439,Mollie Bernier,46.981535056710214,-69.40422732482091
100000000000440,Dario Pollich,35.934338992476256,-99.35408581621648
100000000000441,Alek Runolfsson,46.468101180986565,-97.15083730541792
100000000000442,Stuart Reichert,28.500554371709796,-116.96021608474832
100000000000443,Janis Moore,39.80657095472578,-79.98031805005161
100000000000444,Name Fahey,42.291856584402595,-89.39749450935435
100000000000445,Danny Eichmann,41.96640836759455,-71.19514358055179
100000000000446,Anderson Hammes,36.72185595469004,-99.47648410555736
100000000000447,Colin Rogahn,26.053094931927884,-79.48693721961581
100000000000448,Shawn Stoltenberg,34.096908585727356,-86.3416807125943
100000000000449,Jaquan Predovic,37.21927150183008,-120.31605913404674
100000000000450,Kennedy Stamm,43.91580142527389,-84.1150559264502
100000000000451,Frieda Kling,27.176529569855283,-76.89444961842811
100000000000452,Delmer Feest,32.576365112062085,-83.93460956730554
100000000000453,Adrien Bins,47.31828046270957,-121.76089428334129
100000000000454,Hassan Hermiston,29.26189641222387,-80.94119530803002
100000000000455,Narciso Koepp,48.53388857517842,-106.70036458355968
100000000000456,Jonathan Okuneva,29.187657869819432,-116.5669575380294
100000000000457,Jaqueline Wilkinson,43.86638827766074,-74.19007221717237
100000000000458,Nicholaus Kihn,36.18794039076311,-124.17821402559856
100000000000459,Edythe Jacobs,36.18473374523927,-103.29311776665088
100000000000460,Libby Turcotte,35.79328921118254,-76.55176926533406
100000000000461,Terrence Hettinger,26.168428402506393,-121.4387288274643
100000000000462,Jacquelyn Haag,34.4530632744805,-85.98908680695243
100000000000463,Al Marvin,27.935307488144023,-76.61960038284413
100000000000464,Lessie Gottlieb,29.12549637841829,-116.46276695351052
100000000000465,Aiden Haag,46.9148793095542,-78.74151559234761
100000000000466,Devin VonRueden,26.44690078780011,-90.02493313085577
100000000000467,Samson Blanda,27.443627847299133,-107.74637936392706
100000000000468,Vicky Jacobson,35.09018101807426,-71.06825491783516
100000000000469,Noel Rutherford,28.353138877265284,-81.43072694599135
100000000000470,Myriam Flatley,49.492028151848274,-88.1374885064116
100000000000471,Roslyn Yost,49.94024941772507,-91.42984318993894
100000000000472,Aliyah Feil,32.41762827373763,-86.22815253467593
100000000000473,Emelia Lindgren,45.21599141280748,-121.02889272278264
100000000000474,Germaine Bailey,41.77634598040525,-123.56034852879206
100000000000475,Doug Veum,41.96610675318371,-116.5835747999668
100000000000476,Waino Hessel,49.19482687568538,-77.42394338351468
100000000000477,Lucius Wuckert,36.775791072352085,-99.02342129559752
100000000000478,Delta Gusikowski,44.41328813516529,-125.03008918634713
100000000000479,Ray Auer,43.35457522708625,-120.23684644420292
100000000000480,Dashawn Green,44.26787099857535,-121.79713278836188
100000000000481,Rosella Beatty,44.64146772586756,-107.68295106675694
100000000000482,Maybell Conroy,35.185800901568335,-71.739115687837
100000000000483,Marion Labadie,40.12372288638825,-71.74545549646732
100000000000484,Rickey Rippin,42.92618795773689,-113.05449244931329
100000000000485,Hester Bruen,28.300122604690504,-121.91652244002334
100000000000486,Nathanial Franecki,28.377283426411367,-89.11045236597823
100000000000487,Neva Weimann,31.42755030462631,-118.39592566876824
100000000000488,Gladyce Turcotte,40.03575149811701,-105.2366813980024
100000000000489,Skylar Balistreri,48.6259794543336,-94.59894504826728
100000000000490,Pierce Heaney,29.556707310519887,-68.34522252720838
100000000000491,Alena Barrows,46.915714841680504,-93.051573945554
100000000000492,Oceane Beatty,37.12231929332226,-101.47264751388045
100000000000493,Daphnee Stamm,47.723913737854694,-97.66075200480144
100000000000494,Shaylee Emmerich,43.552750351074906,-119.7229456525921
100000000000495,Jessie Keeling,48.956946594226,-105.03480077332884
100000000000496,Meaghan Graham,40.68966077950199,-75.62178547958749
100000000000497,Murl Muller,44.66145466086895,-124.4277849200159
100000000000498,Zoe Hickle,46.06967102058786,-71.7939542286482
100000000000499,Viviane Jenkins,49.11836195446149,-99.07262241371608
100000000000500,Jackie Schiller,33.60337862495073,-113.21995805534328
100000000000501,Breana Yundt,40.046598206995874,-116.31304833847774
100000000000502,Delaney Funk,49.703413871289214,-86.50265713784123
100000000000503,Kellen Ryan,44.88578855480284,-110.8026072095002
100000000000504,Magali Hartmann,41.90537464003282,-91.77282238633236
100000000000505,Renee Ankunding,28.86745823953749,-75.55841568999651
100000000000506,Joelle Gorczany,38.61382202393964,-117.32332462153524
100000000000507,Fanny Lehner,28.195392685709457,-121.81365780085684
100000000000508,Hailee Carter,47.25747324098979,-100.81514713211124
100000000000509,Ramon Bradtke,35.240974517022956,-101.7338652421148
100000000000510,Keven Cormier,40.95056583206715,-119.8287017834663
100000000000511,Gerda Casper,27.4894890218248,-77.80983178844713
100000000000512,Lorenza Durgan,48.48514634329211,-67.91776080800366
100000000000513,Kyleigh Gerlach,40.92057732668829,-113.95688622099338
100000000000514,Zoey Moen,30.78047454091096,-74.23494662638461
100000000000515,Jana O'Reilly,36.41979557611885,-73.07540278452652
100000000000516,Emory Becker,28.331632376659183,-78.41712608018764
100000000000517,Guillermo McGlynn,49.27694537504205,-92.71388995089444
100000000000518,Alene Kohler,29.52660205727824,-104.03871328262817
100000000000519,Janice Dooley,26.447367583810337,-119.81554062511736
100000000000520,Ronny Spinka,27.95153809948896,-84.63347973040987
100000000000521,Maymie Quigley,28.097568876991925,-74.97640100127823
100000000000522,Glenda Crooks,45.598619943604106,-111.04399735180829
100000000000523,Reed Reichel,49.26295292415976,-67.75740656985244
100000000000524,Bert Zieme,34.407539170137944,-96.0195142205186
100000000000525,Branson McGlynn,36.95380377176392,-123.67682397146126
100000000000526,Annabel Rempel,32.572886179274974,-113.99201791700077
100000000000527,Shanny Kilback,35.61507665177239,-108.72452452986876
100000000000528,Tremayne Labadie,41.80062759352322,-88.05982246598091
100000000000529,Onie Bradtke,34.53107026529262,-83.72883744447925
100000000000530,Neha Rath,35.69148900161754,-102.79202240795247
100000000000531,Orville Olson,39.68475555013854,-93.5910926726892
100000000000532,Coby Schumm,32.5788424626428,-121.13077286582724
100000000000533,Astrid Beier,41.26748232486868,-107.8718348118896
100000000000534,Art Krajcik,46.33022041585024,-81.44657601597206
100000000000535,Elenor Watsica,35.691970176037074,-114.1882681956424
100000000000536,Kelsie Dickinson,32.37565228827646,-121.35677882997628
100000000000537,Leon Weber,25.22881863141981,-76.70302960113608
100000000000538,Elnora Von,33.431496435898005,-82.78910953677985
100000000000539,Ryley Spinka,49.98754580221359,-116.99254398218032
100000000000540,Bettye Marvin,36.19929126742919,-95.30114846622271
100000000000541,Alexanne Cruickshank,34.481562076675004,-80.68124596996219
100000000000542,Kailey Wintheiser,47.79619195525386,-68.53851330889675
100000000000543,Bethel Simonis,31.29010250130421,-77.46486945032373
100000000000544,Myron Hickle,37.02830593565676,-118.1496124300065
100000000000545,Stephany Klocko,41.83486308806833,-121.71784284532816
100000000000546,Abigail Boyer,40.07098848054713,-91.1580064296924
100000000000547,Adrianna Altenwerth,29.164718711264747,-115.94881329086216
100000000000548,Tobin Stark,49.43608948341888,-95.7702281517007
100000000000549,Lilyan Mertz,48.801373448910525,-80.03032594658163
100000000000550,Gage Rau,27.529312170993563,-91.46969490855228
100000000000551,Jailyn Littel,44.067024144821566,-71.46996932496349
100000000000552,Moriah Jakubowski,26.769625752898456,-100.69350052043242
100000000000553,Kamille Reichert,44.25390990331246,-94.27605426618555
100000000000554,Hardy Simonis,34.74354084050293,-74.5699831008564
100000000000555,Gaston Walsh,43.94158260525994,-73.36794701001548
100000000000556,Amely Simonis,35.27185062754809,-102.18261169631444
100000000000557,Bonita Klocko,36.40642538612271,-81.0793612854414
100000000000558,Marielle McCullough,26.526449436886512,-69.41612557744772
100000000000559,Gust Spencer,34.227896116019515,-82.05954035538433
100000000000560,Brooke Jast,32.011718247825314,-83.57776332946673
100000000000561,Carmela Collins,45.776836055276966,-92.19350251195894
100000000000562,Angel Larkin,27.36719645069014,-93.0049586758669
100000000000563,Zackery Keeling,46.60339739796506,-118.81270896914556
100000000000564,Marietta Crona,40.09667983257961,-97.57784296320924
100000000000565,Emelie Leannon,44.978703673906935,-75.71338434484801
100000000000566,Loyce Gusikowski,45.2045097221129,-86.56560322597706
100000000000567,Maye Gorczany,46.18480975826363,-96.96803928050804
100000000000568,Bette Kilback,45.219777799238585,-85.51615499129664
100000000000569,Berenice Kassulke,48.90744272655602,-95.37746639742151
100000000000570,Cayla Dickens,28.067530954818334,-106.74591033020675
100000000000571,Shad Jacobs,32.06746857821212,-92.77437866801196
100000000000572,Jamaal Johnson,39.35015601072173,-124.74288604518712
100000000000573,David Cole,48.48331039683268,-95.70799589174656
100000000000574,Garry Champlin,45.044067336117294,-89.30742257808345
100000000000575,Ewald Legros,34.150123723829424,-116.83940127467775
100000000000576,Mazie Haag,36.15964665439715,-106.53367617621792
100000000000577,Houston Kerluke,39.8628056309597,-115.14771444595206
100000000000578,Makenna Ruecker,26.28703658648967,-78.42801091460527
100000000000579,Rogelio Schmidt,33.858097652887395,-89.5512286921659
100000000000580,Madelynn Leffler,31.3080141424646,-116.92916972031873
100000000000581,Jameson Stokes,35.19673615709569,-74.47365096367551
100000000000582,Mavis Roob,31.85621385955524,-103.10437188522435
100000000000583,Zella Hegmann,45.84283223749742,-76.24892868081778
100000000000584,Garett Gorczany,40.81602184936139,-99.91410717045385
100000000000585,Jayda Marks,44.29422537653039,-77.83984290083116
100000000000586,Israel Purdy,47.04187467382395,-70.68503192580424
100000000000587,Amya Becker,30.17378545828786,-80.93189519747366
100000000000588,Kenny Lynch,43.1287633117452,-88.81875962783896
100000000000589,May Wolff,30.321997386288135,-98.31671118332513
100000000000590,Milton Botsford,47.18203730724774,-114.33297799194814
100000000000591,Maud Bosco,28.781659607507045,-79.55112436824805
100000000000592,Trevor Tillman,45.6116252534983,-68.23073133577014
100000000000593,Barton Reilly,25.073762197455,-93.20119156811604
100000000000594,Ilene Emmerich,49.017231619349865,-87.55137086656742
100000000000595,Dejah Yundt,25.180325779985285,-100.32450263884417
100000000000596,Merle Heaney,25.230752656537454,-105.67434869303928
100000000000597,Florence Bogan,35.568131259306405,-88.71623348676208
100000000000598,Sylvia Legros,36.51367011921711,-77.41137720110345
100000000000599,Kevin Kuhn,28.609651451321948,-110.1999108953934
100000000000600,Alysha Fisher,29.96108871003956,-122.88094510762878
100000000000601,Kaelyn Pagac,30.402753530651456,-96.39480031904878
100000000000602,Liana Powlowski,41.29503089088992,-85.40946035115198
100000000000603,Theron Green,38.72051299399105,-124.49299219309506
100000000000604,Paul Wisoky,39.045351204353665,-90.8400315756798
100000000000605,Destini Daugherty,39.14636830563916,-87.25614475885553
100000000000606,Tito Bogan,34.61420797571317,-93.18544263804526
100000000000607,Lamar McKenzie,25.01985010836993,-106.54398439626868
100000000000608,Alexis Davis,35.90188394437871,-80.92364959751326
100000000000609,Kyra Emmerich,25.0480118901161,-75.1485359186249
100000000000610,Florian Little,37.88254943865857,-114.82083137359534
100000000000611,Trudie Hane,39.53819447004222,-78.11281023464204
100000000000612,Freda Hagenes,33.128555220509455,-118.15546837233951
100000000000613,Wilson Schinner,47.99067877071106,-89.25579099507854
100000000000614,Laverne Langosh,46.77296435881013,-122.83839272473946
100000000000615,Jazmyn Kiehn,48.14363613285069,-96.78464178930253
100000000000616,Ronny McCullough,27.04371478093043,-70.66000890727594
100000000000617,Arnulfo Thompson,43.02568536814699,-67.57031429880311
100000000000618,Joan Volkman,38.05045978334768,-96.58485983730708
100000000000619,Jennings Skiles,49.74092889516989,-118.9949822749592
100000000000620,Quinn Stamm,39.58561408565724,-117.81497531323424
100000000000621,Carlos Block,34.52016691887736,-103.79892409115236
100000000000622,Loy Bogan,25.6890732030321,-114.73959728416108
100000000000623,Marielle Fay,42.845859358993565,-77.50576644110143
100000000000624,Jarrod Will,47.34610142826669,-123.02027321856713
100000000000625,Abdiel Smith,46.59824617458727,-92.79571616101236
100000000000626,Darion Toy,46.420950534526696,-94.4709811784049
100000000000627,Flo Mohr,33.01763670534761,-101.3078223390221
100000000000628,Otilia Fahey,42.62778542262022,-114.78453103504393
100000000000629,Maxwell Welch,46.268258436623825,-120.34238877113005
100000000000630,Arno Casper,45.95458987650853,-92.76532199357062
100000000000631,Jevon Funk,39.77411796466363,-108.17008348168122
100000000000632,Werner Waters,42.0530539430889,-108.14897213452878
100000000000633,Kathryn Bartoletti,40.08205371963435,-107.87537795808178
100000000000634,Vito Rohan,34.105380956959436,-104.47715952267752
100000000000635,Dulce Willms,36.608389744450285,-124.01840218488591
100000000000636,Dante Zemlak,48.02419329218745,-94.85192828413388
100000000000637,Arno Schmitt,32.64254170351524,-116.95939821404636
100000000000638,Miracle Barton,40.37385802991855,-93.42621804410012
100000000000639,Mabelle Block,25.45777804324067,-101.0888652660212
100000000000640,Lessie Paucek,32.1205505920383,-123.86199556827528
100000000000641,Roxane Bayer,28.315547182623114,-125.7799709045082
100000000000642,Philip Hessel,29.40210271562717,-108.35206319226532
100000000000643,Cecelia Cormier,40.47645228386325,-75.49700682983037
100000000000644,Enos Ziemann,37.95854270879749,-76.31577483662434
100000000000645,Pinkie Terry,35.23286812042066,-79.9076185328316
100000000000646,Patsy Moore,35.26411832009638,-85.3353531653859
100000000000647,Tremayne Hilll,31.763972080165164,-106.78811938862847
100000000000648,Jaida O'Hara,31.385819161433737,-85.07932896326463
100000000000649,Armand Dickens,30.802688705445476,-112.18996549467032
100000000000650,Newell Ziemann,30.72240406305123,-95.82722963375184
100000000000651,Ashlynn Reynolds,31.931766977327584,-104.52974289124272
100000000000652,Maurine Yost,36.14343379411769,-104.1943711877056
100000000000653,Viola Cruickshank,33.56313295562722,-76.69865455538938
100000000000654,Kip Reilly,34.16986612868901,-112.37903479239132
100000000000655,Athena Ruecker,40.67103920196669,-82.778818837355
100000000000656,Meaghan Gutkowski,27.750953372317102,-86.25699009121465
100000000000657,Sigurd Bruen,47.78194748764531,-91.54251112517926
100000000000658,Delta Tremblay,49.47095236135199,-72.43242085485306
100000000000659,Darius Shields,25.17556231526103,-103.37385351663715
100000000000660,Kellen Wehner,26.87789358270533,-80.09176723727566
100000000000661,Alanna Schmitt,39.656835532192765,-110.1312457477841
100000000000662,Alden Auer,38.127790159201666,-85.66174156203257
100000000000663,Ocie Sipes,37.06537729040082,-101.85343022172802
100000000000664,Cecelia Jast,37.676731299747075,-84.33937335805754
100000000000665,Arden Von,37.760451626685274,-83.18970084252399
100000000000666,Natalia Lebsack,39.20534983454328,-67.41091955635507
100000000000667,Angela Luettgen,27.127955482003912,-108.84483838343333
100000000000668,Johnson Parker,35.60056340919017,-117.31208200181216
100000000000669,Carolyne Stanton,37.265220427030386,-82.8106174589688
100000000000670,Lukas Hermiston,34.82099139818997,-100.62167813321912
100000000000671,Boyd Wiegand,32.93321871969307,-119.50866084425466
100000000000672,Alvera Grimes,33.631567461464215,-102.33894664876377
100000000000673,Chance Boyer,35.41498372592946,-68.85847990209666
100000000000674,Norval Wiza,36.85281885206676,-113.81191648944612
100000000000675,Dominique Stiedemann,31.943329831441975,-118.38992660381028
100000000000676,Reyna Effertz,38.31123507657,-112.28006328539084
100000000000677,Dawn Shanahan,39.168420160665775,-100.6067694728508
100000000000678,Oceane Terry,46.40874405151793,-112.54372023106944
100000000000679,Keagan Lowe,32.31668225571282,-73.98041803651313
100000000000680,Michaela Lind,28.259999193047378,-73.30083028772141
100000000000681,Daisy Roberts,33.73702558178644,-87.13133690987118
100000000000682,Margarett Strosin,36.2926461271001,-75.49978567032822
100000000000683,Jaime Schneider,44.13980357468394,-119.23365867651572
100000000000684,Rory Wyman,33.597220451566024,-106.01635803456344
100000000000685,Olga Rippin,34.700159463548204,-92.80776746681644
100000000000686,Lilly Kertzmann,27.27671071257215,-124.24118440053677
100000000000687,Dolores Bartoletti,28.86846191406519,-116.38530383014646
100000000000688,Sabina Ondricka,28.72754525819102,-97.50593184893336
100000000000689,Waylon Konopelski,38.55215302900365,-75.56412175983112
100000000000690,Broderick Stark,31.374686227925856,-111.90093973112748
100000000000691,Mckenzie Wolff,35.86816915731333,-82.56954436300059
100000000000692,Angie Kilback,30.565921546560187,-104.16256371465578
100000000000693,Liliana Ullrich,40.62300428862833,-106.87380950993868
100000000000694,Ulises Kozey,33.347946791156794,-121.40405096267912
100000000000695,Malvina Turner,31.06199734057253,-75.71265699878573
100000000000696,Dewitt Buckridge,31.047335646884143,-115.66102422245244
100000000000697,Leif Balistreri,31.490835298888953,-122.83940557367283
100000000000698,Lauryn Bradtke,28.761288076978055,-110.28775979826342
100000000000699,Delilah Rolfson,34.71038707691641,-105.95380568067482
100000000000700,Lenna Larson,29.550476068249676,-89.48401619988738
100000000000701,Mack Padberg,37.120534293778576,-125.07201700105244
100000000000702,Ariane Grant,39.16386399016449,-93.92302320216632
100000000000703,Timmothy Runte,32.77878077577972,-96.76943017644489
100000000000704,Dillan Glover,41.131592686431816,-72.79997513555924
100000000000705,Chadrick Ferry,46.1168066628379,-73.5460552635694
100000000000706,Gianni Boyer,45.32722270385017,-104.85851173126596
100000000000707,Maci Littel,43.612843039209885,-88.15868898832021
100000000000708,Nedra Lemke,34.387889145071945,-77.71748814194197
100000000000709,Julie Haag,49.43992900286814,-117.81917212542798
100000000000710,Virgie Berge,27.964468654075773,-78.96587919311202
100000000000711,Julio Abbott,34.86609532214713,-82.51222826573708
100000000000712,Levi Dickens,35.674821353659695,-108.91160303045667
100000000000713,Kim Fay,29.520557743153308,-98.60898732433692
100000000000714,Alexzander Keeling,31.169208150910944,-77.52800806765524
100000000000715,Lolita Hirthe,41.76841010149285,-97.74373211188733
100000000000716,Adrain Thompson,31.580996468015353,-101.33320177750048
100000000000717,Ramiro Reynolds,46.05890318947442,-103.91084331014548
100000000000718,Cesar O'Conner,37.96441515907222,-79.29256968388944
100000000000719,Robin Towne,29.140043717401248,-94.9675747010411
100000000000720,Madisyn Farrell,31.80722753997511,-91.69621758170015
100000000000721,Alycia Considine,29.37211151683185,-110.29116204828058
100000000000722,Krystina Mayert,49.44692290651979,-124.86465480038612
100000000000723,Keara Pfeffer,39.48408687900293,-111.8961251550956
100000000000724,Louvenia Schroeder,35.87373108718398,-105.90396337030194
100000000000725,Yessenia Hegmann,33.29486186695728,-79.67277570490286
100000000000726,Rosamond McCullough,29.19686270100041,-110.66858391647764
100000000000727,Gloria Yost,42.16726084492463,-119.80654979125524
100000000000728,Elsa Swaniawski,30.003393945407865,-97.97930545742028
100000000000729,Gerson Tromp,43.86027834011648,-103.0465637404939
100000000000730,Bo Leuschke,47.36475004019383,-97.10789479445825
100000000000731,Bernard Watsica,46.43663172228923,-80.40214764639701
100000000000732,Lukas Bernhard,46.84722110221833,-104.03924209652284
100000000000733,Alexander Sporer,41.21428332875823,-123.53612855977904
100000000000734,Kayleigh Satterfield,38.646152924481,-74.61287415612452
100000000000735,Miles Jacobs,27.348109503269335,-96.75541613568288
100000000000736,Clarabelle Graham,48.47197018446345,-76.96213884963713
100000000000737,Bobby Konopelski,43.02283699102307,-80.93831368462693
100000000000738,Leanne Hegmann,38.032078403766576,-121.37811577712348
100000000000739,William Wunsch,42.17917691621566,-103.95031589291384
100000000000740,Asha Schumm,34.83525968960306,-75.5648673579469
100000000000741,Fredrick Pouros,30.20838759769734,-106.81717274012142
100000000000742,Isobel Wuckert,41.831423881697035,-93.12561208091373
100000000000743,Felipa Ratke,39.03554160395354,-123.69874684726844
100000000000744,Toy Flatley,40.411050308694776,-118.21358128712056
100000000000745,Samson Weimann,39.453050406203666,-111.97470261673088
100000000000746,Skyla Mante,27.505955135852833,-80.45265137498733
100000000000747,Katrina Wisoky,44.86582280585962,-67.92956634072479
100000000000748,Pearlie Funk,37.46963762575118,-85.34825617710814
100000000000749,Estelle Kling,32.396168585883785,-121.39154701879065
100000000000750,Karianne Erdman,35.637454882407425,-108.12866504107164
100000000000751,Gilda Waelchi,26.449149440712834,-91.60965963535064
100000000000752,Ethel Blanda,44.806035314504506,-105.85749220687768
100000000000753,Elaina Stroman,36.46179006625392,-88.20723168912806
100000000000754,Gennaro Weimann,48.3159648261874,-115.45151995814814
100000000000755,Broderick Kohler,27.5151674583149,-104.39123931436453
100000000000756,Arianna Brakus,47.16239045943534,-88.91191734670505
100000000000757,Diamond Zemlak,46.30608574506178,-106.76072859584204
100000000000758,Montana Wiza,31.35618008733187,-124.26312994049212
100000000000759,Okey Paucek,45.50604937099353,-107.54222401918088
100000000000760,Leonie Frami,43.04445709126307,-87.89124558593466
100000000000761,Sunny Buckridge,46.70805864249535,-81.86795203569244
100000000000762,Vivienne Padberg,32.23084173493449,-107.98904824511467
100000000000763,Chasity Ortiz,38.60800068714486,-99.76313070955943
100000000000764,Lea Skiles,34.76755537036651,-103.45292701706612
100000000000765,Amos Larson,47.485778080960415,-86.29845284707726
100000000000766,Georgiana Windler,40.968079413256014,-85.20164057257452
100000000000767,Samanta Waters,42.201904254800624,-78.01623675373075
100000000000768,Brett O'Connell,35.78662500083101,-95.47921374714907
100000000000769,Joan Hermann,43.648646726152634,-110.56857890571212
100000000000770,Madisen Strosin,38.612838456645434,-92.00540189069508
100000000000771,Evert Ferry,35.37228130768686,-119.80314056315912
100000000000772,William Hoeger,32.264896395217995,-109.30620493276194
100000000000773,Noe Hane,35.346184571749994,-98.95831175460032
100000000000774,Cary Leuschke,45.29690529315825,-89.34395770800175
100000000000775,Annabelle Rutherford,46.894750966317034,-79.17082774696055
100000000000776,Ross Heathcote,38.059760822926286,-102.58454457808908
100000000000777,Amir Kuhn,29.64375907745664,-91.16768458507109
100000000000778,Aurelie Shields,48.268805894810434,-91.55438252066696
100000000000779,Donavon Shanahan,35.28505442107135,-117.03162343046549
100000000000780,Melisa Tillman,26.641569387340912,-125.26393992809624
100000000000781,Roscoe Miller,29.425363673101895,-102.3630678382166
100000000000782,Lambert Strosin,31.874584745922245,-79.6299092602417
100000000000783,Lloyd Cole,26.78385003291292,-85.16178685877611
100000000000784,Charity Sipes,34.25976464035618,-121.32829904283716
100000000000785,Harry Davis,26.857485288928228,-90.84622296470587
100000000000786,Minnie Purdy,35.53029796733772,-95.16948442902904
100000000000787,Narciso Walsh,28.125204403526983,-92.8770792765132
100000000000788,Natasha Collins,34.005208365380106,-123.86644643044993
100000000000789,Brice Hodkiewicz,40.346277009782895,-108.05621903224628
100000000000790,Else Kovacek,48.53778281337985,-119.43381523822713
100000000000791,Conner Herman,39.59800755047803,-87.22481610241542
100000000000792,Foster Ankunding,25.0925895634116,-93.3124214154998
100000000000793,Lavonne Gottlieb,45.13935897796782,-70.60836167366449
100000000000794,Thora Kirlin,37.67929997790009,-85.82047607964898
100000000000795,Omer Senger,32.57089279768875,-74.74080440707968
100000000000796,Eduardo Grady,40.87064469442795,-89.37108721398839
100000000000797,Walker Prohaska,41.60493274378977,-74.19212389436817
100000000000798,Corine Lockman,44.289690585291886,-117.569381959767
100000000000799,Summer Sawayn,40.135799993638784,-106.04457679519616
100000000000800,Narciso Shields,49.66932528469642,-73.0632791395955
100000000000801,Santino Gerhold,33.96241557402692,-104.73304396695306
100000000000802,Osvaldo Swift,42.762832034855506,-107.50843027632028
100000000000803,Cale Kohler,33.755487931281365,-86.01882940298051
100000000000804,Ariel Lakin,29.246868882655075,-83.94631767817815
100000000000805,Ava Rath,38.55471584043215,-110.2043520527044
100000000000806,Marcel Rau,25.88083596357485,-76.54910819344741
100000000000807,Sarina Hahn,28.73792804963643,-75.13365800399271
100000000000808,Drake Fay,46.32243608779672,-91.7654199300164
100000000000809,Edward Hudson,30.699260425735577,-88.88625712179854
100000000000810,Ezequiel Miller,39.16610345858827,-125.16544121676874
100000000000811,Howell Bergnaum,49.922100982437485,-84.73118608561526
100000000000812,Alejandra Sanford,48.549874164617975,-83.73355224796687
100000000000813,Augusta Simonis,36.67572304257002,-111.52092096376477
100000000000814,Doris Kovacek,45.37612799117043,-100.73713730698626
100000000000815,Elvis Nader,36.46088129046296,-111.03411816803562
100000000000816,Missouri Kohler,43.35541359353265,-90.25214689283136
100000000000817,Sebastian Stroman,49.882887557613,-122.75487245108496
100000000000818,Camylle Deckow,31.56627716856761,-101.41813722549384
100000000000819,Queenie Sipes,37.037151283994945,-69.74524487268539
100000000000820,Felipa Murphy,40.694309143866576,-117.14989704136356
100000000000821,Virgie Padberg,33.472119270392824,-90.63952750604018
100000000000822,Trisha Maggio,49.88151910068629,-70.62086840003718
100000000000823,Sherman Bauch,33.956668811703565,-76.67420340751796
100000000000824,Rose Braun,30.51268670726549,-114.4590608562172
100000000000825,Jordon Dickinson,48.27672330538693,-89.19872923956397
100000000000826,Xander Oberbrunner,41.555682556321905,-83.00073487982883
100000000000827,Kobe Hammes,27.602164180567485,-104.3432578830452
100000000000828,Troy Hilpert,37.02455406105838,-89.61669016930838
100000000000829,Antonina Schmitt,47.38193011420864,-97.811797084464
100000000000830,Adrianna Crona,43.93324778652921,-82.48568299508733
100000000000831,Chance Stroman,41.06786669597332,-112.85981903694385
100000000000832,Everett Eichmann,25.94024726440348,-110.1956841179718
100000000000833,Margret Wuckert,33.703821744503244,-73.8164155213983
100000000000834,Pasquale Nitzsche,37.50412067697075,-109.7840686377459
100000000000835,Courtney Pfeffer,28.708380490036394,-103.94409924623304
100000000000836,Destini Farrell,42.574529233008334,-105.8062297034236
100000000000837,Aiden Littel,48.78283497047181,-86.63910252627792
100000000000838,Joe Lynch,33.66112888412629,-100.6764989067193
100000000000839,Fern Runolfsdottir,44.45122968456402,-123.62018838378997
100000000000840,Arthur Davis,34.620633427853406,-104.39015612444676
100000000000841,Baron King,44.34326883767718,-73.73184977620488
100000000000842,Anastacio Ruecker,28.099068934410827,-94.89107482093006
100000000000843,Lemuel Pfannerstill,45.89528023893675,-72.62106129433062
100000000000844,Marlene Bins,41.1765214147499,-67.92275756897172
100000000000845,Davin Sauer,36.02515528152162,-106.66681747698571
100000000000846,Dino Sipes,34.67557335017192,-90.47954527341314
100000000000847,Alicia Will,45.93757078105884,-115.6266067429679
100000000000848,Camila Price,33.27946036246631,-107.67711516046477
100000000000849,Antonio Hand,35.24599048550248,-104.11259828577
100000000000850,Anita Kutch,45.97456167370136,-77.00438443466587
100000000000851,Arnold Spinka,49.50518982434851,-86.32885922745356
100000000000852,Bella Bergstrom,42.13262034836761,-110.20809469685553
100000000000853,Ezekiel Collier,43.06217833465334,-96.6131108986324
100000000000854,Salma Schinner,49.85411015354928,-92.57645449660744
100000000000855,Gail Bartoletti,48.7195549153172,-82.69966834660033
100000000000856,Christa Haag,40.338901218083066,-112.77245759125049
100000000000857,Kian Kilback,29.087584386805393,-85.77282432592628
100000000000858,Juliana Pacocha,46.863804876339216,-91.25036894600984
100000000000859,Jason Fisher,40.5967601870105,-81.88756134984251
100000000000860,Savannah Lynch,36.50056261756457,-80.4629406487153
100000000000861,Jace Zboncak,26.325073418682216,-79.9760940328674
100000000000862,Alexandro Collier,44.9792587546704,-86.21600163522425
100000000000863,Anahi Schmeler,43.27004191780276,-93.94116227196042
100000000000864,Colton Wilderman,47.59169447065419,-80.54910151694946
100000000000865,Mohammad Prosacco,25.09614852905327,-86.2266623146182
100000000000866,Rylee Hackett,29.00669710821852,-110.1011241956836
100000000000867,Sydni Jones,28.06230451376367,-94.64147919122551
100000000000868,Vivien Schoen,30.362278554010825,-95.8268659627194
100000000000869,Jennifer Bernhard,48.40185061834859,-113.45306413261817
100000000000870,Sadie Orn,32.5810251484729,-116.68668877236576
100000000000871,Lori Beer,48.62908984308402,-88.16847154471385
100000000000872,Virgie Bednar,25.11475705261596,-108.10366412403842
100000000000873,Keshaun McGlynn,49.17914708258037,-73.79760167879428
100000000000874,Erwin Mills,34.561955762596455,-107.35912338326206
